가격,거래 유형,건축물 용도,공급/전용면적,관리비,관리비부과기준,기보증금/월세,난방(방식/연료),매물번호,매물특징,방수/욕실수,방향,융자금,이미지 URL,입주가능일,제목,주소,총주차대수,해당면적 세대수,해당층/총층,현관구조
"10억 3,000",매매,-,76.51㎡/59.89㎡(전용률78%),25만원,-,"4억6,500/-",중앙난방/도시가스,2458084728,입주가 확트인 전망 삼일초 선호동 리모델링조합인가승인,2/1개,남동향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120124_55/land_system_1327402998810MXSVy_JPEG/115_381_2_82_GA1_1283858940756.jpg,2024년 1월 1일 협의가능,사당우성3단지 306동,서울시 동작구 사당동 105,1710대(세대당 2대),165세대,11/15층,복도식
6억,전세,공동주택,124.18㎡/108.08㎡(전용률87%),41만원,-,-,중앙난방/도시가스,2458083551,"상태양호, 로열층, 빠른 입주 가능",4/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_55/land_system_1327403003309HVda3_JPEG/115_381_4_135_GA1_1283859005918.jpg,즉시입주 협의가능,사당우성3단지 302동,서울시 동작구 사당동 105,1710대(세대당 2대),45세대,9/15층,계단식
13억,매매,-,128.16㎡/108.08㎡(전용률84%),40만원,-,-/-,중앙난방/도시가스,2458010762,올수리  채광양호 입주협의,4/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200319_231/hscp_img_1584596756342fcYce_JPEG/photoinfra_1584596756034.jpg,즉시입주 협의가능,사당우성3단지 303동,서울시 동작구 사당동 105,1710대(세대당 2대),120세대,9/15층,계단식
"4억 5,000",전세,공동주택,59.13㎡/46.75㎡(전용률79%),22만원,-,-,중앙난방/도시가스,2458028417,"신혼부부강추,전체수리후 첫입주로 12월말경협의,이수역도보이용",2/1개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_244/land_system_1327402996868MhEQe_JPEG/115_381_1_62_GA1_1283858907150.jpg,2024년 12월 31일,사당우성3단지 304동,서울시 동작구 사당동 105,1710대(세대당 2대),210세대,4/15층,복도식
"5,000/180",월세,-,76.51㎡/59.89㎡(전용률78%),20만원,-,-,중앙난방/도시가스,2457942348,"확장형거실, 올수리,즉시입주,삼일초교,이수역도보권",2/1개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_55/land_system_1327402998810MXSVy_JPEG/115_381_2_82_GA1_1283858940756.jpg,즉시입주 협의가능,사당우성3단지 305동,서울시 동작구 사당동 105,1710대(세대당 2대),165세대,11/15층,복도식
11억,전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2458468487,"방일초 학세권, 서리풀공원 숲세권 신축급 아파트 전세",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,2024년 11월 하순 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
11억,전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2458445427,남향이라 밝고 겨울에 따듯합니다.방일초 1분거리.방배역 내방역 도보 8분,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,2024년 11월 29일 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
11억,전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2458358439,남향이라 밝고 겨울에 따듯합니다 방배역 내방역 도보8분.방일초1분거리,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,2024년 11월 29일 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
11억,전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,정액관리비,-,개별난방/도시가스,2458209262,내방역 방일초교인근 신축급 아파트 전세,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,즉시입주 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.52대),12세대,6/7층,계단식
11억,전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2458198298,"방배역, 내방역 더블역세권, 방일초학세권,",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,2024년 11월 하순 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
"10억 3,000",매매,공동주택,51.49㎡/39.54㎡(전용률77%),20만원,-,-/-,개별난방/도시가스,2457965935,"갭투가능, 사통팔달, 서리풀공원초숲세권, 서리풀터널 강남진입 5분대",1/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_134/hscp_img_1557994026989l5hew_JPEG/photoinfra_1557994026752.jpg,즉시입주,방배서리풀그랑블 103동,서울시 서초구 방배동 3279,150대(세대당 1.51대),7세대,3/7층,계단식
11억,전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2458231282,"방일초인근,신축급5년차아파트,11월말입주.",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,2024년 11월 28일 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
"11억 5,000",전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2458188673,"빠른 입주,역세권,신축,시스템에어컨,방일초품아, 좋은 기운 있는 집",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,2024년 11월 29일 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
"15억 7,000",매매,공동주택,77.54㎡/59.93㎡(전용률77%),25만원,-,-/-,개별난방/도시가스,2457758936,귀한25. 입주 혹은 전세안고 가능,3/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20190516_147/hscp_img_1557994045046p946Q_JPEG/photoinfra_1557994044853.jpg,즉시입주 협의가능,방배서리풀그랑블 103동,서울시 서초구 방배동 3279,150대(세대당 1.51대),7세대,3/7층,계단식
11억,전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2458147965,신축4년차 반전세가능합니다,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,2024년 11월 29일 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
"11억 5,000",전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2457527335,초품아 신축급 서리풀공원 산책로가 좋은 아파트,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,2024년 11월 29일 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
11억,전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2457543161,"방일초, 5년차 신축급 아파트 입주 협의",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,2024년 11월 29일 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
11억,전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2457893438,"2, 7호선 더블역세권, 방일초인근 5년차아파트전세",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,즉시입주 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
"11억 5,000",전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2457492348,신축급 로얄층 방일초학군 내방역 역세권,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,2024년 11월 29일,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
7억/218,월세,공동주택,107.76㎡/84.97㎡(전용률79%),20만원,정액관리비,-,개별난방/도시가스,2457461691,"방배 ,내방역 , 서리플공원, 방일초 19년건축 ,빠른입주, 보증금조정",3/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,즉시입주 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
11억,전세,공동주택,107.76㎡/84.97㎡(전용률79%),30만원,-,-,개별난방/도시가스,2457584092,"더블역세권의 초품아 아파트,즉시입주",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,즉시입주,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.5대),12세대,6/7층,계단식
11억,전세,공동주택,107.76㎡/84.97㎡(전용률79%),25만원,-,-,개별난방/도시가스,2457465817,방배동에서 제일 예쁜 신축아파트. 남향. 채광굿.,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190516_194/hscp_img_1557994055123akduP_JPEG/photoinfra_1557994054871.jpg,즉시입주 협의가능,방배서리풀그랑블 102동,서울시 서초구 방배동 3279,150대(세대당 1.51대),12세대,6/7층,계단식
"5억 5,000",전세,공동주택,30.07㎡/24.38㎡(전용률81%),15만원,정액관리비,-,개별난방/도시가스,2458293499,이수초역세권 층간소음없는 탑층 아파트 빠른입주가,2/1개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20191219_174/hscp_img_15767454579718gqGS_JPEG/photoinfra_1576745457739.jpg,즉시입주 협의가능,방배노블루체서리풀(도시형) 101동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),8세대,12/12층,계단식
"5억 4,000",매매,공동주택,26.33㎡/21.35㎡(전용률81%),11만원,정액관리비,"3억8,000/-",개별난방/도시가스,2458403514,이수역초세권 신축급 투룸 매매 전세끼고 매입가,2/1개,동향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20191219_117/hscp_img_1576745440399S8fiY_JPEG/photoinfra_1576745440161.jpg,2025년 6월 6일 협의가능,방배노블루체서리풀(도시형) 101동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),16세대,고/12층,-
"7억 5,000",매매,공동주택,26.33㎡/21.35㎡(전용률81%),15만원,-,-/-,개별난방/도시가스,2458225780,-,2/1개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20191219_117/hscp_img_1576745440399S8fiY_JPEG/photoinfra_1576745440161.jpg,즉시입주 협의가능,방배노블루체서리풀(도시형) 102동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),16세대,고/11층,계단식
"7억 1,000",매매,공동주택,26.33㎡/21.35㎡(전용률81%),12만원,-,-/-,개별난방/도시가스,2458072194,추천. 이수역세권 넓고 채광좋은 복층 2룸2욕실,2/2개,남동향(거실 기준),-,,2026년 03월 하순,방배노블루체서리풀(도시형) 101동,서울시 서초구 방배동 426-1,39대(세대당 0.6대),16세대,고/12층,-
"5억 4,000",매매,공동주택,30.07㎡/24.38㎡(전용률81%),13만원,-,-/-,개별난방/도시가스,2456633211,이수역세권 신축 도시형생활주택 고층 세안고 매매건,2/1개,동향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20191219_174/hscp_img_15767454579718gqGS_JPEG/photoinfra_1576745457739.jpg,2026년 06월 초순 협의가능,방배노블루체서리풀(도시형) 101동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),8세대,10/12층,-
"5억 5,000",전세,공동주택,30.07㎡/24.38㎡(전용률81%),15만원,정액관리비,-,개별난방/도시가스,2455937050,이수역세권 뷰좋은 복층형 탑층 방3 욕실2,2/1개,동향(거실 기준),-,,즉시입주 협의가능,방배노블루체서리풀(도시형) 101동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),8세대,12/12층,계단식
"5억 8,000",매매,공동주택,26.33㎡/21.35㎡(전용률81%),15만원,-,"4억4,000/-",개별난방/도시가스,2455387338,"4,7호선 이수초역세권 탁트인뷰 2룸 풀옵션",2/1개,남서향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20191219_117/hscp_img_1576745440399S8fiY_JPEG/photoinfra_1576745440161.jpg,2025년 3월 31일 협의가능,방배노블루체서리풀(도시형) 101동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),16세대,9/12층,계단식
"5억 5,000",매매,공동주택,29.77㎡/24.14㎡(전용률81%),13만원,-,"3억6,000/-",개별난방/도시가스,2456582065,"이수역초세권, 풀옵션,남향,신축급2룸",2/1개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20191219_119/hscp_img_1576745449164KrxHg_JPEG/photoinfra_1576745448897.jpg,2026년 7월 23일 협의가능,방배노블루체서리풀(도시형) 102동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),4세대,고/11층,-
7억,매매,공동주택,26.33㎡/21.35㎡(전용률81%),13만원,정액관리비,4억/35만원,개별난방/도시가스,2455267624,이수역 초역세권 전망좋고 채광좋은 복층 풀옵션,2/2개,남동향(거실 기준),-,,2026년 1월 15일 협의가능,방배노블루체서리풀(도시형) 101동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),16세대,12/12층,-
7억,매매,공동주택,26.33㎡/21.35㎡(전용률81%),13만원,-,4억/35만원,개별난방/도시가스,2454407709,급매 이수역 초역세권 관리 잘 된 복층 남향 세안고 매매,2/1개,남서향(거실 기준),-,,2026년 01월 중순 협의가능,방배노블루체서리풀(도시형) 101동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),16세대,12/12층,계단식
"7억 5,000",매매,공동주택,26.33㎡/21.35㎡(전용률81%),13만원,정액관리비,-/-,개별난방/도시가스,2455265814,"4,7호선 이수역 더블역세권  남향 탁트인 조망 탑층 복층",2/2개,남향(거실 기준),-,,즉시입주 협의가능,방배노블루체서리풀(도시형) 102동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),16세대,고/11층,계단식
"7억 5,000",매매,공동주택,26.33㎡/21.35㎡(전용률81%),13만원,-,-/-,개별난방/도시가스,2453736354,이수역세권 복층구조의 뷰와 채광이 좋은 남향 아파트,2/2개,남향(거실 기준),없음,,즉시입주 협의가능,방배노블루체서리풀(도시형) 102동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),16세대,11/11층,계단식
3억/45,월세,공동주택,26.33㎡/21.35㎡(전용률81%),12만원,-,-,개별난방/도시가스,2454231430,추천. 이수역세권 넓고 채광좋은 2룸1욕실,2/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20191219_117/hscp_img_1576745440399S8fiY_JPEG/photoinfra_1576745440161.jpg,즉시입주,방배노블루체서리풀(도시형) 102동,서울시 서초구 방배동 426-1,39대(세대당 0.6대),16세대,고/11층,계단식
"7억 5,000",매매,공동주택,26.33㎡/21.35㎡(전용률81%),13만원,-,-/-,개별난방/도시가스,2453580035,"이수역초역세권, 풀옵션 남향 신축급 복층 2룸",2/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20191219_117/hscp_img_1576745440399S8fiY_JPEG/photoinfra_1576745440161.jpg,즉시입주 협의가능,방배노블루체서리풀(도시형) 102동,서울시 서초구 방배동 426-1,264대(세대당 9.43대),16세대,고/11층,계단식
"5억 5,000",매매,공동주택,30.07㎡/24.38㎡(전용률81%),13만원,-,"3억6,000/-",개별난방/도시가스,2453338915,"이수역초세권, 풀옵션,신축급 2룸 세안고 매매.",2/1개,북향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20191219_174/hscp_img_15767454579718gqGS_JPEG/photoinfra_1576745457739.jpg,2025년 07월 중순 협의가능,방배노블루체서리풀(도시형) 101동,서울시 서초구 방배동 426-1,13대(세대당 0.46대),8세대,고/12층,계단식
